IDATE,LAT,LON,ELEVATION_m,ACRES,PPT_mm,TMIN_c,TMEAN_c,TMAX_c,TDMEAN_c,VPDMIN_hpa,VPDMAX_hpa,lfmc_mean,lfmc_stdv,Mean_Sea_Level_Pressure,Mean_Station_Pressure,Mean_Wind_Speed,Maximum_Sustained_Wind_Speed,NAMELSAD,population
2015-07-24 00:00:00,39.5633,-122.9522,1664,0.1,0,10.9,16.2,21.5,5.5,2.88,15.35,111.505,18.129824,1016.5,1007.3,5.3,13.5,Mendocino County,68380
2015-07-24 00:00:00,41.2711,-123.8575,273,0.3,0,9.1,17.6,26.1,10.9,0.02,18.09,111.355,23.202585,1018.8,998,4.9,13.7,Humboldt County,107562
2015-07-24 00:00:00,41.2797,-123.7781,605,1,0,9.2,18.5,27.8,9.2,0.54,25.06,134.1,30.295132,1018.6,995.3,5.1,13.8,Humboldt County,107562
2015-07-24 00:00:00,41.2797,-123.8381,397,1,0,9.1,18.2,27.2,10.1,0.1,22.27,106.745,18.329033,1018.8,997.2,5,13.8,Humboldt County,107562
2015-07-24 00:00:00,41.4389,-121.8272,1542,0.1,0,11.3,17.7,24.2,-0.1,6.8,24.78,77.64,18.784246,1015.9,926.1,6,14.3,Siskiyou County,35575
2015-07-24 00:00:00,41.4697,-121.8936,1527,1.15,0,10.8,17.5,24.2,0.2,6.19,24.81,25.83,17.441305,1015.9,927.2,5.9,14.3,Siskiyou County,35575
2015-07-24 00:00:00,41.5336,-123.1092,1919,0.1,0,7.6,14.4,21.2,1.6,3.24,18.59,112.3775,24.92068,1017.5,964.4,5.7,14,Siskiyou County,35575
2015-07-24 00:00:00,41.7067,-120.8153,1498,0.1,0,7.2,16.5,25.8,1.3,1.76,28.39,114.52,19.867311,1015.1,881.6,6.5,14.6,Modoc County,7562
2015-07-25 00:00:00,38.7536,-120.1419,2298,0.1,0,9,14,19.1,-2.7,6.95,16.54,124.8525,10.1101675,1018.7,872.3,6.4,13.3,El Dorado County,139883
2015-07-25 00:00:00,38.8489,-120.1956,2265,0.1,0,10,14.5,19.1,-2,7.46,15.71,138.99,15.050761,1018.9,867.5,6.3,13.3,El Dorado County,139883
2015-07-25 00:00:00,40.4668,-121.486,2414,0.1,0,4.6,11.5,18.4,-4.2,4.67,12.97,124.6175,24.724865,1016.1,943.2,6.3,13.3,Shasta County,137571
2015-07-25 00:00:00,41.0239,-123.6561,227,0.1,0,11.3,21.5,31.8,9.2,1.52,34.36,109.63,22.133562,1019.4,996.2,6.4,13.9,Humboldt County,107562
2015-07-25 00:00:00,41.3492,-122.2461,1758,0.1,0,7.7,15.6,23.5,0.6,3.26,23.24,9.3025,8.705099,1016.8,945.8,6.3,13.4,Siskiyou County,35575
2015-07-25 00:00:00,41.4725,-121.8494,1542,0.1,0,11.4,18.6,25.7,-0.2,7.23,27.74,43.3225,18.275702,1016.6,926.2,6.2,13.2,Siskiyou County,35575
2015-07-26 00:00:00,32.8408,-116.695,748,0.1,0,13.7,23,32.3,8.2,4.87,37.42,14.2175,14.075722,1011.4,1003.2,7.1,13.5,San Diego County,2371145
2015-07-26 00:00:00,38.6456,-120.3833,1691,0.1,0,10.7,17.9,25.1,1.1,6.1,23.3,122.7375,19.019934,1013.7,897.1,7.3,14.8,El Dorado County,139883
2015-07-26 00:00:00,38.9247,-120.0256,1975,204,0,5.7,14.1,22.6,2.9,2.11,19.42,91.5775,17.196083,1014.8,847.1,7.4,15,El Dorado County,139883
2015-07-26 00:00:00,39.7289,-120.9842,1627,0,0,11.7,17.8,23.8,0.1,7.43,22.55,114.5625,27.28131,1012.6,912,7.3,15,Plumas County,16406
2015-07-26 00:00:00,41.5653,-121.8136,1731,0.25,0,8.9,17.1,25.4,3.8,1.84,24.05,94.985,21.838493,1013.5,917.9,7.5,16.3,Siskiyou County,35575
2015-07-26 00:00:00,41.5764,-121.2836,1317,14.2,0,8.2,17.8,27.3,3.8,1.5,29.26,109.23,24.298376,1013,897.6,7.5,16.4,Modoc County,7562
2015-07-26 00:00:00,41.5878,-123.7971,1191,1.23,0,10.2,17.9,25.6,7.4,1.46,20.87,108.8425,21.463375,1017.3,988.6,7.2,16.3,Del Norte County,22472
2015-07-26 00:00:00,41.6167,-121.9719,1422,0.1,0,9.1,18.2,27.4,5.7,1.13,27.42,28.0425,19.612776,1013.8,921,7.4,16.3,Siskiyou County,35575
2015-07-26 00:00:00,41.925,-123.54,1518,0.5,0,9.2,14.9,20.6,5.3,1.8,15.92,38.0525,15.176841,1016.9,967.1,7.3,16.5,Siskiyou County,35575
2015-07-27 00:00:00,33.3258,-116.9078,1360,0.1,0,13.5,19.9,26.2,2.3,9.32,25.86,237.5225,34.342148,1010.8,998.4,7.2,14.2,San Diego County,2371145
2015-07-27 00:00:00,37.7311,-119.42,2532,0.2,0,4.6,12.8,20.9,-3.6,3.91,20.22,124.92,18.543667,1010.9,921.9,8.4,14.4,Mariposa County,15009
2015-07-27 00:00:00,37.8494,-119.6958,2333,325,0,7.4,14.4,21.4,1.7,3.96,17.5,128.2525,16.46106,1011.4,924,8.4,14.3,Tuolumne County,45683
2015-07-27 00:00:00,40.875,-123.7289,1046,25,0,9.6,18.2,26.7,7,0.74,23.6,115.4375,22.886597,1017.4,997.4,8,18.3,Humboldt County,107562
2015-07-27 00:00:00,41.0714,-122.695,859,0.1,0,10.8,20.6,30.4,6,2.75,34.58,120.31,33.499985,1015.4,970.5,8.6,18.6,Trinity County,11266
2015-07-27 00:00:00,41.3344,-121.7058,1371,1.17,1.03,8.8,16.9,25.1,5.8,1.7,23.51,105.6475,17.8392,1015.1,924.2,9.2,18.8,Siskiyou County,35575
2015-07-28 00:00:00,34.4914,-118.0564,1043,1.5,0,15.3,23.1,30.9,7.6,5.89,35,55.58,13.143747,1010.8,949.2,5.9,12.8,Los Angeles County,7416397
2015-07-28 00:00:00,34.4967,-118.0494,1043,9,0,15.3,23.1,30.9,7.6,5.89,35,13.0325,13.3134775,1010.8,948.8,5.9,12.8,Los Angeles County,7416397
2015-07-28 00:00:00,38.0122,-120.0103,1612,25,0,12.6,20.5,28.5,-0.3,9.77,32.71,117.665,19.566816,1012.9,925.9,5.7,12.5,Tuolumne County,45683
2015-07-28 00:00:00,38.935,-120.0325,1975,0.1,0,4.1,13.4,22.6,-0.3,2.46,24.29,118.285,19.411139,1017,847.9,4.4,12.2,El Dorado County,139883
2015-07-28 00:00:00,40.2889,-121.8711,716,0.1,0,17.2,25.2,33.2,1.8,9.54,45.36,34.9325,19.574696,1011.9,970.8,8.8,13.9,Tehama County,47303
2015-07-28 00:00:00,41.3633,-121.7986,1442,0.1,0,8.9,16.4,23.9,1.8,1.91,23.72,88.9475,18.865961,1016.4,927.9,9.2,14.5,Siskiyou County,35575
2015-07-29 00:00:00,34.2922,-116.8733,2284,0.25,0,8,16.8,25.6,-1.5,4.69,27.38,63.7325,19.936428,1010.9,962.9,6,13.6,San Bernardino County,1440622
2015-07-29 00:00:00,35.0764,-120.1703,526,1.2,0,16.7,26.2,35.8,9.3,7.35,48.3,55.6625,13.100834,1012.6,1000,5.1,12,San Luis Obispo County,218796
2015-07-29 00:00:00,37.82,-120.1436,873,0.1,0,15,24.9,34.8,1.7,11.12,49.03,116.0475,26.140839,1012.5,948.9,4.7,12.5,Tuolumne County,45683
2015-07-29 00:00:00,38.8047,-120.0525,2451,0.1,0,8,14.5,21.1,-4.7,7.95,22.6,138.3825,15.993419,1017.8,861.8,4.6,11.9,El Dorado County,139883
2015-07-29 00:00:00,38.9411,-120.0608,1900,0.1,0,4.8,14.7,24.5,-1.2,2.62,26.88,196.0375,38.637867,1018.6,850.4,4.6,11.5,El Dorado County,139883
2015-07-29 00:00:00,39.9119,-122.4931,226,69363,0,23.3,31.3,39.3,1.4,21.56,66.61,8.41,6.3160033,1010,999.4,5.1,11.8,Tehama County,47303
2015-07-29 00:00:00,40.3992,-122.9539,1218,550,0,17,24.6,32.3,-1.6,13.81,41.61,137.045,22.529713,1011,994.1,5.2,11.6,Shasta County,137571
2015-07-29 00:00:00,40.5033,-122.3961,174,212,0,23.4,31.7,39.9,1.4,22.1,69.35,44.7125,17.317753,1010.2,986.4,5.4,11.7,Shasta County,137571
2015-07-29 00:00:00,41.9539,-122.9567,1834,10,0,9.4,15.9,22.5,-1.1,5.73,22.81,137.045,22.529713,1016.1,941,5.9,11.8,Siskiyou County,35575
2015-07-30 00:00:00,32.6925,-116.4739,1046,0.1,0,16.8,25.3,33.8,14.5,4.92,36.3,55.6625,13.100834,1013,1006.5,5.6,12,San Diego County,2371145
2015-07-30 00:00:00,32.7547,-116.4619,1191,2,0,17,25,32.9,14.7,5.02,32.84,55.6625,13.100834,1012.9,1006.4,5.5,12,San Diego County,2371145
2015-07-30 00:00:00,34.2144,-117.0336,2111,2,3.38,14.7,20.2,25.6,12,2.4,19.52,173.2975,33.017445,1013.4,968.8,5.4,13.4,San Bernardino County,1440622
2015-07-30 00:00:00,34.3581,-117.7347,2091,0.1,11.08,15.1,20.1,25.1,9.7,2.9,18.91,124.9925,16.632608,1014.1,963.9,5.5,12.8,Los Angeles County,7416397
2015-07-30 00:00:00,34.3725,-117.6108,1761,3,1.83,15.3,21.7,28.1,8.6,3.99,26.62,109.73,15.38129,1014,962.7,5.6,13,San Bernardino County,1440622
2015-07-30 00:00:00,34.3894,-117.8211,1849,12,4.23,16.4,22.4,28.4,8.5,5.55,28.77,141.0975,18.533152,1014.2,961.8,5.5,12.6,Los Angeles County,7416397
2015-07-30 00:00:00,34.4044,-117.9006,1664,0.5,1.96,17.4,24,30.7,8.5,7.29,34.95,140.36,16.419909,1014.3,960.5,5.4,12.5,Los Angeles County,7416397
2015-07-30 00:00:00,34.6133,-118.7308,819,0.1,0,20.7,29,37.3,7.9,11.62,55.11,10.5225,10.564149,1015.7,943,5.9,12.3,Los Angeles County,7416397
2015-07-30 00:00:00,34.6225,-119.2467,1878,0.06,0,19.3,24.1,28.9,5.3,7.72,33.88,138.63,16.998178,1014.9,981.7,6.1,12.5,Ventura County,611403
2015-07-30 00:00:00,34.6569,-118.9244,1581,0.3,0,20.9,26.8,32.7,5,12.5,43.69,97.1425,15.944762,1015.4,955.1,6,12.4,Ventura County,611403
2015-07-30 00:00:00,34.8647,-119.1647,1772,0.48,0,19.6,25.2,30.7,5.1,10.27,37.94,62.2475,15.6921,1014.4,968.7,6.1,12.6,Kern County,585550
2015-07-30 00:00:00,34.8683,-119.1519,1772,0.1,0,19.6,25.2,30.7,5.1,10.27,37.94,151.51,27.368977,1014.4,967.8,6.1,12.6,Kern County,585550
2015-07-30 00:00:00,38.815,-120.0342,2165,0.1,0,8.9,17.6,26.4,-2.5,8.52,32.48,125.505,14.046422,1019.3,860.6,4,10.1,El Dorado County,139883
2015-07-30 00:00:00,39.6331,-123.0014,1519,0.1,0,19.9,26.7,33.4,-0.8,18.08,44.16,103.8025,16.42896,1012.7,1003.5,5.2,12,Mendocino County,68380
2015-07-30 00:00:00,39.6986,-123.5867,978,15,0,19.6,28.2,36.7,0.5,17.5,54.98,106.845,16.497,1014.1,1000.9,5.5,12.1,Mendocino County,68380
2015-07-30 00:00:00,39.7938,-123.2458,427,0.3,0,14.4,28.7,43,4.4,8.01,77.14,124.1875,28.16008,1013.4,1001.7,5.4,11.9,Mendocino County,68380
2015-07-30 00:00:00,40.0214,-123.0378,1672,1.3,0,17.5,25.2,33,-1.3,14.38,42.83,107.015,19.456112,1012.9,1001.5,5.5,11.5,Trinity County,11266
2015-07-30 00:00:00,40.1353,-122.9833,1728,2.97,0,17.9,25.2,32.6,-1.2,14.78,41.97,129.9425,19.923817,1012.8,1000.4,5.4,11.3,Trinity County,11266
2015-07-30 00:00:00,40.1356,-123.1014,1661,0.1,0,17.1,25.1,33.2,-0.9,13.35,43.74,91.5325,14.197911,1013.1,1000.2,5.5,11.4,Trinity County,11266
2015-07-30 00:00:00,40.1403,-122.9544,1588,378.68,0,20,26.6,33.3,-1.1,18.75,44.06,137.045,22.529713,1012.7,1000.4,5.4,11.3,Tehama County,47303
2015-07-30 00:00:00,40.1489,-122.9664,1645,0.1,0,19.8,26.5,33.2,-1.4,18.63,43.62,129.235,17.721535,1012.8,1000.2,5.4,11.3,Tehama County,47303
2015-07-30 00:00:00,40.1833,-122.95,1645,0.25,0,19.8,26.5,33.2,-1.4,18.63,43.62,137.9725,18.586407,1012.8,999.8,5.4,11.3,Tehama County,47303
2015-07-30 00:00:00,40.1928,-122.9386,1728,0.93,0,19.5,26.2,33,-2,18.03,42.7,231.99,32.86838,1012.7,999.7,5.4,11.2,Tehama County,47303
2015-07-30 00:00:00,40.1939,-122.9561,1728,0.24,0,19.5,26.2,33,-2,18.03,42.7,137.045,22.529713,1012.8,999.6,5.4,11.3,Tehama County,47303
2015-07-30 00:00:00,40.2103,-123.11,1202,11,0,15.4,26.1,36.8,1.9,9.87,53.05,112.355,23.354795,1013.2,999.4,5.4,11.4,Trinity County,11266
2015-07-30 00:00:00,40.2514,-123.0453,1439,0.1,0,18.7,26.9,35.1,-0.6,16.46,48.72,103.8425,16.921242,1013.1,998.8,5.4,11.3,Trinity County,11266
2015-07-30 00:00:00,40.2756,-123.1161,1326,0.1,0,18.1,27.1,36.1,0.4,14.93,51.92,100.3725,19.89628,1013.3,998.5,5.4,11.3,Trinity County,11266
2015-07-30 00:00:00,40.2861,-123.1383,1326,0.74,0,18.1,27.1,36.1,0.4,14.93,51.92,132.44,18.7247,1013.4,998.4,5.4,11.3,Trinity County,11266
2015-07-30 00:00:00,40.2889,-123.0836,1425,37,0,18.7,27,35.2,-0.5,16.27,49.69,110.565,22.162949,1013.2,998.3,5.4,11.3,Trinity County,11266
2015-07-30 00:00:00,40.3842,-123.3958,1042,0.1,0,14.6,26.4,38.3,0.9,9.45,59.35,101.2475,17.93392,1014,997.8,5.5,11.4,Trinity County,11266
2015-07-30 00:00:00,40.3869,-123.1733,1521,0.1,0,17.7,26.3,34.8,-2,15.82,48.52,106.035,18.80881,1013.5,997,5.4,11.3,Trinity County,11266
2015-07-30 00:00:00,40.3872,-123.1733,1521,1.9,0,17.7,26.3,34.8,-2,15.82,48.52,106.035,18.80881,1013.5,997,5.4,11.3,Trinity County,11266
2015-07-30 00:00:00,40.4233,-123.1369,1062,8,0,13.8,25.8,37.7,1.6,7.79,56.83,132.44,18.7247,1013.5,996.3,5.4,11.2,Trinity County,11266
2015-07-30 00:00:00,40.4358,-123.1539,1144,0.1,0,15.1,26.3,37.6,1.3,9.44,56.36,126.045,19.439714,1013.6,996.1,5.4,11.2,Trinity County,11266
2015-07-30 00:00:00,40.4533,-123.1364,921,0.1,0,11.8,25.5,39.1,2.1,5.16,62.21,132.44,18.7247,1013.6,995.7,5.4,11.2,Trinity County,11266
2015-07-30 00:00:00,40.4653,-123.0539,1146,0.1,0,16.4,26.5,36.7,0.6,12.16,53.3,105.585,24.556684,1013.4,995.1,5.3,11.1,Trinity County,11266
2015-07-30 00:00:00,40.4922,-123.1983,1020,0.1,0,12.8,25.9,39,2.2,6.06,61.47,100.1225,23.146538,1013.7,995.3,5.4,11.2,Trinity County,11266
2015-07-30 00:00:00,40.495,-123.1606,859,0.1,0,10.2,25.2,40.1,2.5,3.56,66.65,106.4,16.248508,1013.7,995,5.4,11.2,Trinity County,11266
2015-07-30 00:00:00,40.5544,-123.5011,1342,0.8,0,16.7,26.2,35.7,0,11.9,50.95,105.34,17.005129,1014.2,996.1,5.4,11.3,Trinity County,11266
2015-07-30 00:00:00,40.5872,-123.2097,988,0.1,0,13,26,39,1.8,6.67,62.41,104.7975,16.25879,1013.9,993.5,5.4,11.2,Trinity County,11266
2015-07-30 00:00:00,40.5883,-123.4778,699,0.1,0,14.8,27.9,41,2.3,7.73,70.62,116.1625,20.682005,1014.2,995.5,5.3,11.3,Trinity County,11266
2015-07-30 00:00:00,40.6083,-123.1414,1179,0.1,0,16.8,26.9,37.1,-0.2,12.28,55.49,132.44,18.7247,1013.8,992.5,5.3,11.1,Trinity County,11266
2015-07-30 00:00:00,40.6089,-123.0881,1221,0.1,0,17.8,27.2,36.7,-1,13.78,54.31,219.73,47.96754,1013.7,992.1,5.3,11.1,Trinity County,11266
2015-07-30 00:00:00,40.6092,-123.5067,647,0.1,0,14.6,28.1,41.5,2.6,7.62,72.98,103.92,19.261934,1014.3,995.4,5.3,11.3,Trinity County,11266
2015-07-30 00:00:00,40.6133,-123.3508,744,0.1,0,14.3,27.5,40.6,1.5,8.54,69.28,82.55,12.180681,1014.1,994.1,5.4,11.2,Trinity County,11266
2015-07-30 00:00:00,40.6353,-121.4931,1545,0.1,0,11.3,22.1,32.8,-3.7,8.45,43.65,104.3475,16.244352,1013,937.1,4.8,10.1,Shasta County,137571
2015-07-30 00:00:00,40.6667,-123.35,1132,7.22,0,16.2,26.8,37.5,-0.1,10.81,56.48,82.55,12.180681,1014.2,993.2,5.3,11.2,Trinity County,11266
2015-07-30 00:00:00,40.6678,-123.1856,1240,0.1,0,16.9,26.6,36.4,-0.9,12.04,53.46,83.4625,11.089357,1014,991.6,5.3,11.1,Trinity County,11266
2015-07-30 00:00:00,40.6728,-123.6017,1317,0.1,0,17.1,26.5,35.9,-0.4,13.1,51.25,112.6525,23.511572,1014.4,995.6,5.2,11.3,Humboldt County,107562
2015-07-30 00:00:00,40.68,-123.4167,1037,0,0,16.6,27.6,38.5,0.7,10.77,59.69,104.1125,15.996581,1014.3,993.6,5.3,11.3,Trinity County,11266
2015-07-30 00:00:00,40.7072,-123.4164,1200,0.25,0,17,27.2,37.5,-0.4,12.6,55.64,104.1125,15.996581,1014.3,993.1,5.3,11.2,Trinity County,11266
2015-07-30 00:00:00,40.7117,-123.4339,1200,0,0,17,27.2,37.5,-0.4,12.6,55.64,50.955,12.827664,1014.3,993.2,5.3,11.3,Trinity County,11266
2015-07-30 00:00:00,40.7239,-123.4942,734,0.25,0,15.7,28.4,41.1,2.1,9.39,70.19,110.2025,22.245016,1014.4,993.6,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.725,-123.5275,606,5.83,0,15.2,28.5,41.9,2.5,8.28,73.87,117.7325,18.428041,1014.4,994,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.7267,-123.4236,1200,0.1,0,17,27.2,37.5,-0.4,12.6,55.64,91.945,19.037043,1014.3,992.8,5.3,11.2,Trinity County,11266
2015-07-30 00:00:00,40.7272,-123.5019,734,1.36,0,15.7,28.4,41.1,2.1,9.39,70.19,105.34,17.005129,1014.4,993.7,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.7769,-123.4878,859,0.1,0,16.8,28.3,39.8,1.1,11.05,64.74,112.115,25.364775,1014.4,992.7,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.7789,-123.4367,566,0.1,0,14.9,28.4,42,2.3,8.24,75.39,55.015,11.902154,1014.4,992,5.2,11.2,Trinity County,11266
2015-07-30 00:00:00,40.8242,-123.4461,959,0.1,0,16.3,27.6,39,1.3,10.19,62,51.36,12.5246315,1014.4,991.3,5.2,11.2,Trinity County,11266
2015-07-30 00:00:00,40.8317,-123.4331,964,0.1,0,16.6,27.7,38.8,0.9,10.8,61.23,50.955,12.827664,1014.4,990.9,5.2,11.2,Trinity County,11266
2015-07-30 00:00:00,40.8317,-123.4339,964,0.1,0,16.6,27.7,38.8,0.9,10.8,61.23,50.955,12.827664,1014.4,990.9,5.2,11.2,Trinity County,11266
2015-07-30 00:00:00,40.8358,-123.4719,959,0,0,16.3,27.6,39,1.3,10.19,62,54.8325,19.063662,1014.5,991.4,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.8811,-123.4514,657,3,0,15.9,28.5,41,1.9,9.66,71.58,68.7925,12.840666,1014.5,990.3,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.8853,-123.4528,657,0.1,0,15.9,28.5,41,1.9,9.66,71.58,75.185,11.224851,1014.5,990.2,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.8961,-123.4308,669,15,0,15.7,28.3,40.9,1.9,9.44,71.78,50.955,12.827664,1014.5,989.6,5.2,11.2,Trinity County,11266
2015-07-30 00:00:00,40.8986,-123.4614,1023,0.1,0,17.1,27.7,38.3,0.3,11.74,60.08,61.14,14.497186,1014.5,990.1,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.9089,-123.4433,1023,0.1,0,17.1,27.7,38.3,0.3,11.74,60.08,51.36,12.5246315,1014.5,989.6,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.9142,-123.4411,1023,1,0,17.1,27.7,38.3,0.3,11.74,60.08,51.36,12.5246315,1014.5,989.4,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.9217,-123.4631,1023,0.1,0,17.1,27.7,38.3,0.3,11.74,60.08,62.01,13.829657,1014.5,989.7,5.2,11.3,Trinity County,11266
2015-07-30 00:00:00,40.9539,-123.4517,1363,0.1,0,18,26.9,35.9,-1.1,13.93,51.22,68.7925,12.840666,1014.6,988.8,5.2,11.3,Humboldt County,107562
2015-07-30 00:00:00,40.9569,-123.4533,1363,1,0,18,26.9,35.9,-1.1,13.93,51.22,75.185,11.224851,1014.6,988.8,5.2,11.3,Humboldt County,107562
2015-07-30 00:00:00,40.9758,-123.4831,1237,0.1,0,17.3,27.1,36.9,-0.4,12.53,54.88,139.4825,34.677536,1014.6,989,5.1,11.3,Humboldt County,107562
2015-07-30 00:00:00,41.0394,-123.7536,913,10,0,20.6,30.2,39.8,2.7,17.01,64.92,109.445,20.250975,1014.6,994.6,4.9,11.4,Humboldt County,107562
2015-07-30 00:00:00,41.0544,-123.6775,227,0.1,0,17.3,29.8,42.2,4.5,8.25,77.73,107.9175,16.993511,1014.6,992.4,5,11.4,Humboldt County,107562
2015-07-30 00:00:00,41.0739,-123.6867,417,0.2,0,17.8,30.1,42.4,4.9,8.62,77.48,105.795,17.885916,1014.6,992.4,5,11.5,Humboldt County,107562
2015-07-30 00:00:00,41.26,-122.7733,1929,0.1,0,13.6,21.3,29,-4.7,9.96,32.36,114.2,19.078587,1015.2,963.9,4.8,10.7,Siskiyou County,35575
2015-07-30 00:00:00,41.2625,-122.7781,1929,0.1,0,13.6,21.3,29,-4.7,9.96,32.36,129.7725,17.999987,1015.2,964,4.8,10.7,Siskiyou County,35575
2015-07-30 00:00:00,41.2639,-122.7733,1929,0.1,0,13.6,21.3,29,-4.7,9.96,32.36,114.2,19.078587,1015.2,963.8,4.8,10.7,Siskiyou County,35575
2015-07-30 00:00:00,41.3269,-122.8608,1189,0.1,0,15.6,25.7,35.8,-0.1,11.89,50.44,121.63,17.184109,1015.4,963.5,4.8,10.8,Siskiyou County,35575
2015-07-30 00:00:00,41.3983,-121.3917,1355,0.1,0,13.6,23,32.4,-1.2,9.18,43.9,119.385,19.582525,1014.5,909.9,4.6,10.7,Modoc County,7562
2015-07-30 00:00:00,41.3997,-122.4672,1206,0.5,0,14.1,24.2,34.4,-0.3,10.17,48.2,103.7625,23.757343,1015.7,948.6,4.4,10.4,Siskiyou County,35575
2015-07-30 00:00:00,41.6231,-123.1631,1443,0.1,0,17.3,25,32.8,-1.6,14.29,44.73,106.4,16.248508,1015.7,961.9,4.9,11.3,Siskiyou County,35575
2015-07-30 00:00:00,41.6231,-123.1825,1443,0.1,0,17.3,25,32.8,-1.6,14.29,44.73,102.71,22.929607,1015.7,962.6,4.9,11.3,Siskiyou County,35575
2015-07-31 00:00:00,34.3022,-117.1283,1470,27.1,17.91,16.6,22.6,28.5,13.5,1.62,22.97,83.615,20.88633,1014.1,965.4,5.6,13.8,San Bernardino County,1440622
2015-07-31 00:00:00,34.6333,-119.2733,1829,0.1,10.64,16.9,21.4,26,12.4,2.72,22.31,192.065,30.46185,1015.5,983.7,5.5,12.7,Ventura County,611403
2015-07-31 00:00:00,34.6617,-118.9475,2019,0.25,15.13,16.2,20.9,25.6,12.6,1.81,18.9,106.19,17.249346,1015.3,958,6.1,13,Ventura County,611403
2015-07-31 00:00:00,36.8925,-118.8164,1690,151623,0.42,16.8,23.1,29.5,5.1,8.98,33.08,273.75,30.04024,1014.2,949.2,4.9,14.1,Fresno County,652943
2015-07-31 00:00:00,37.2928,-119.1511,2768,0.1,0,11.5,16.7,22,1.3,6.28,19.7,137.2375,18.138905,1014.1,945,5.1,14.1,Fresno County,652943
2015-07-31 00:00:00,37.3889,-119.1903,2055,0.1,0,13,19.6,26.1,2.6,6.45,29.15,122.0625,16.640638,1014.1,940.9,5.1,14.1,Fresno County,652943
2015-07-31 00:00:00,37.3889,-119.2086,2055,0.1,0,13,19.6,26.1,2.6,6.45,29.15,114.835,20.893953,1014.1,941.7,5.1,14.1,Fresno County,652943
2015-07-31 00:00:00,37.4675,-119.1006,2797,0.1,0,12.1,16.8,21.6,1.3,7.07,19.08,231.0125,36.44884,1014.2,931.7,5.1,14.3,Fresno County,652943
2015-07-31 00:00:00,38.4019,-120.2514,1710,0.2,0,18.4,25.6,32.8,3,14.89,41.83,132.44,19.503523,1014.2,910.9,4.1,14.2,Calaveras County,36635
2015-07-31 00:00:00,38.4922,-120.3039,1431,0.1,0,19,27.8,36.7,4,15.04,55.25,104.525,15.010459,1014.2,907,3.9,14.2,Amador County,31698
2015-07-31 00:00:00,39.0392,-120.4003,1542,0.25,0,15.5,23.8,32.1,2,11.07,42.61,124.705,17.461786,1014.4,870.1,2.9,14.4,Placer County,263347
2015-07-31 00:00:00,39.1253,-120.4836,1735,20,0,17.4,24.8,32.2,0.7,15.75,43.34,108.7075,19.335218,1014.3,871.9,3,14.4,Placer County,263347
2015-07-31 00:00:00,39.1442,-120.4589,1808,0.01,0,16.5,23.7,31,0.5,14.65,40.22,138.3275,41.640514,1014.3,868.6,2.9,14.4,Placer County,263347
2015-07-31 00:00:00,39.1672,-120.6539,1526,0.01,0,20.4,26.6,32.8,2.8,16.9,42.76,117.4775,22.81797,1014.1,884.9,3.4,14.4,Placer County,263347
2015-07-31 00:00:00,39.1725,-120.6719,1526,1.5,0,20.4,26.6,32.8,2.8,16.9,42.76,104.0775,16.285337,1014.1,886.4,3.4,14.4,Placer County,263347
2015-07-31 00:00:00,39.1739,-120.6167,1551,0.1,0,20.4,26.5,32.7,2.3,17.13,42.39,55.6625,13.100834,1014.1,880.8,3.3,14.4,Placer County,263347
2015-07-31 00:00:00,39.1931,-120.7042,1062,0.01,0,20.6,27.8,35.1,4.1,17.22,48.74,104.805,24.164022,1014.1,888.4,3.5,14.4,Placer County,263347
2015-07-31 00:00:00,39.1942,-120.6853,1170,0.1,0,20.1,27.2,34.4,3.8,16.4,46.75,105.4225,16.898645,1014.1,886.2,3.4,14.5,Placer County,263347
2015-07-31 00:00:00,39.2061,-120.7033,1062,0.01,0,20.6,27.8,35.1,4.1,17.22,48.74,107.3525,15.9833975,1014.1,887.2,3.5,14.5,Placer County,263347
2015-07-31 00:00:00,39.3547,-120.9206,1081,3,0,21.1,28.1,35.1,3.8,18.66,49.28,103.435,18.611683,1013.9,912.9,3.9,14.5,Nevada County,79658
2015-07-31 00:00:00,39.3761,-120.7658,1235,0.01,0,19.4,26.2,33,3.1,15.34,42.5,104.3475,16.244352,1014,888.4,3.5,14.5,Nevada County,79658
2015-07-31 00:00:00,39.5289,-120.5697,1829,0.1,0,15.5,22.2,28.8,-0.8,10.96,34.81,111.8575,21.285522,1014.1,869.3,3.1,14.6,Sierra County,2688
2015-07-31 00:00:00,39.605,-120.5072,2097,32.7,0,12.9,20.2,27.4,-1.5,8.29,32.93,109.8625,18.539804,1014.2,864.9,3.1,14.7,Sierra County,2688
2015-07-31 00:00:00,39.9661,-122.8981,1561,0.25,0,21.7,27.8,33.9,3.6,17.92,43.38,103.7625,16.677376,1014.3,1002.7,4.2,14.3,Tehama County,47303
